SKU,QTY,Cost
XXXK160061,100.0,1.9142
XXXK160096,2.0,27.79
XXXK160116,34.0,3.678
XXXK160322,2.0,13.0
XXXK160414,15.0,7.21
XXXK160415,12.0,8.119
XXXK160428,8.0,2.86
XXXK200044,2.0,11.26
XXXK200044P1,2.0,2.15
XXXK200051,2.0,4.83
XXXK200052,2.0,5.81
XXXK200067,2.0,14.99
XXXK200105,1.0,3.04
XXXK200106,1.0,3.98
XXXK200113,20.0,2.65
XXXK200155,2.0,5.4
XXXK200157,6.0,2.8
XXXK200158,1.0,12.36
XXXK200159,236.0,0.23
XXXK200160,33.0,1.0
XXXK200161,23.0,1.08
XXXK200161SET,20.0,1.57
XXXK200165,3.0,3.08
XXXK200167,1.0,11.82
XXXK200168,1.0,2.69
XXXK200170,5.0,3.659887
XXXK200171,17.0,1.51
XXXK200173,2.0,9.87
XXXK200177,10.0,2.0
XXXK200178,1.0,7.68
XXXK200179,4.0,4.5
XXXK200180,8.0,3.04
XXXK200181,9.0,2.39
XXXK200182,28.0,2.59
XXXK200183,25.0,3.44
XXXK200184,12.0,4.24
XXXK200186,3.0,5.52
XXXK200187,24.0,2.79
XXXK200189,2.0,7.94
XXXK200194,2.0,4.93
XXXK200195,3.0,4.93
XXXK200198,4.0,2.59
XXXK200199,172.0,1.86
XXXK200200,20.0,2.72
XXXK200209,4.0,1.5
XXXK200214,1.0,8.46
XXXK200216,21.0,0.72
XXXK200216A,2.0,0.88
XXXK200217,3.0,5.23
XXXK200218,3.0,0.72
XXXK200220,25.0,1.2
XXXK200221,1.0,1.37
XXXK200222,3.0,1.32
XXXK200247,2.0,4.25
XXXK200252,2.0,3.74
XXXK200254,24.0,1.64
XXXK200255,17.0,1.37
XXXK200257,4.0,3.25
XXXK200262,2.0,0.79
XXXK200269,41.0,2.6
XXXK200270,4.0,7.0
XXXK200271,3.0,5.41
XXXK200272,5.0,3.69
XXXK200276,2.0,12.28
XXXK200308,2.0,3.51
XXXK200309,6.0,3.11
XXXK200310,4.0,2.88
XXXK200311,4.0,2.88
XXXK200315,1.0,33.49
XXXK200316,1.0,23.71
XXXK200334,10.0,2.847
XXXK200336,1.0,6.94
XXXK200341,204.0,1.76
XXXK200343,1.0,11.39
XXXK200346,1.0,7.72
XXXK200350,1.0,3.13
XXXK200356,1.0,5.01
XXXK200362,2.0,4.06
XXXK200427,20.0,3.91
XXXK200428,2.0,15.62
XXXK200520,2.0,2.09
XXXK200627,2.0,1.91
XXXK200641,1.0,4.1
XXXK200642,1.0,7.09
XXXK200688,26.0,2.65
XXXK200708,8.0,1.19
XXXK200709,34.0,0.91
XXXK200717,98.0,1.05
XXXK200768,2.0,5.36
XXXK200785,6.0,4.08
XXXK200846,8.0,3.1886
XXXK200855/6,1.0,5.17
XXXK200857,21.0,2.5
XXXK200876,1.0,11.94
XXXK200893,12.0,2.15
XXXK200894,27.0,3.25
XXXK201184,6.0,2.53
XXXK201261,31.0,3.45
XXXK201286,2.0,16.68
XXXK201287,2.0,13.46
XXXK201297,6.0,1.4235
XXXK201306,2.0,12.69
XXXK201308,1.0,12.78
XXXK201321,2.0,2.09
XXXK201334,5.0,7.52
XXXK201335,7.0,7.52
XXXK201338,12.0,3.18
XXXK201346,1.0,2.82
XXXK201349,2.0,4.3
XXXK201350,1.0,5.37
XXXK201354,11.0,2.81
XXXK201355,58.0,3.0006
XXXK201368,17.0,2.84
XXXK201370,1.0,19.91
XXXK201378,2.0,12.15
XXXK201383,5.0,3.627212
XXXK201399,2.0,4.7
XXXK201404,92.0,2.8351
XXXK201407,1.0,10.55
XXXK201422,2.0,0.36
XXXK201436,3.0,3.045616
XXXK201486,1.0,11.645608
XXXK201505,2.0,2.69
XXXK201530,1.0,7.75
XXXK201531,2.0,1.46
XXXK201540,1.0,5.01
XXXK201541,1.0,21.1
XXXK201544,2.0,1.08
XXXK201548,7.0,4.86
XXXK201549,1.0,11.41
XXXK201551,6.0,1.54
XXXK201552,1.0,8.78
XXXK201557,6.0,1.86
XXXK201566PCS1,2.0,3.41
XXXK201597,13.0,2.35
XXXK201615,1.0,16.0
XXXK201636,3.0,6.11
XXXK201637,3.0,3.39
XXXK201643,15.0,2.41
XXXK201644,17.0,1.32
XXXK201652,4.0,3.150638
XXXK201690,1.0,9.53
XXXK201730,18.0,5.37
XXXK201731,7.0,2.85
XXXK201736,2.0,13.37
XXXK201774,1.0,25.03
XXXK201839,16.0,2.74
XXXK201873,1.0,5.01
XXXK201972KIT,1.0,7.75
XXXK202019,3.0,10.01
XXXK202028,1.0,17.28
XXXK3124,5.0,1.53
XXXK3131,5.0,3.66
XXXK3134,34.0,3.76
XXXK3134-85SET,46.0,5.2
XXXK3134-K7401SET,20.0,5.43
XXXK3137,52.0,2.17
XXXK3147,1.0,3.49
XXXK3150,9.0,1.31
XXXK3160,6.0,0.97
XXXK3166,104.0,1.22
XXXK3167A,33.0,1.17
XXXK3167ASET,20.0,5.42
XXXK3168,1.0,1.92
XXXK3170,16.0,0.94
XXXK3170A,1.0,2.21
XXXK3171,7.0,1.97
XXXK3173,2.0,2.31
XXXK3174,9.0,2.92
XXXK3175,1.0,20.45
XXXK31777,1.0,10.82
XXXK3181,3.0,2.43
XXXK3184,6.0,3.26
XXXK3185,43.0,3.61
XXXK3188,51.0,1.87
XXXK3196,15.0,3.09
XXXK3197,17.0,3.17
XXXK3198,27.0,17.824928
XXXK3199,16.0,4.8
XXXK3199KIT,1.0,40.2
XXXK3200,2.0,6.2
XXXK3201,16.0,3.25
XXXK3202,9.0,3.61
XXXK500007,3.0,9.78
XXXK500033,14.0,2.26
XXXK500049,3.0,6.33
XXXK500060,4.0,8.08
XXXK500063,42.0,1.6
XXXK500064,22.0,3.78
XXXK500065,14.0,3.07
XXXK500082,7.0,4.37
XXXK500083,2.0,4.89
XXXK500088,3.0,9.347983
XXXK500109,2.0,3.32
XXXK500120,59.0,3.5
XXXK500166,1.0,10.320422
XXXK500169,2.0,3.9
XXXK500190,1.0,25.71
XXXK500193,1.0,48.065965
XXXK500227,2.0,9.4
XXXK500235,3.0,3.73
XXXK500250,17.0,3.5
XXXK500285,20.0,4.35
XXXK500286,36.0,4.01
XXXK500290,2.0,41.23
XXXK500311,20.0,4.38
XXXK500313,19.0,2.93
XXXK500318,13.0,4.23
XXXK500340,12.0,3.67
XXXK500344,2.0,32.2
XXXK500352,10.0,3.73
XXXK500418,17.0,4.01
XXXK5110,2.0,4.21
XXXK5208,1.0,7.714942
XXXK5221,2.0,12.26
XXXK5252,8.0,1.78
XXXK5253,1.0,7.21
XXXK5254,21.0,1.6
XXXK5255,4.0,1.19
XXXK5262,1.0,5.52
XXXK5263,4.0,3.17
XXXK5289,4.0,4.71
XXXK5295,2.0,8.54
XXXK5313,1.0,58.3
XXXK5315,2.0,6.06
XXXK5317,1.0,3.85
XXXK5320,4.0,3.45
XXXK5333,1.0,5.29
XXXK5335,10.0,4.3263
XXXK5342,4.0,3.88
XXXK56029050AA,1.0,70.85
XXXK6034,2.0,13.16
XXXK6111,2.0,3.95
XXXK6117,1.0,10.6
XXXK6138,1.0,3.77
XXXK6145,1.0,8.07
XXXK6161,1.0,2.82
XXXK6167,2.0,5.35
XXXK6169,2.0,3.55
XXXK6176,2.0,4.35
XXXK6178,1.0,9.53
XXXK620066,1.0,15.52
XXXK620170,2.0,25.59
XXXK620171,2.0,24.55
XXXK620177,25.0,13.41
XXXK620178,29.0,12.2
XXXK620225,1.0,23.22
XXXK620244,15.0,7.1
XXXK620245,8.0,12.74
XXXK620246,2.0,8.8
XXXK620257,5.0,17.47
XXXK620258,3.0,14.14
XXXK620467,3.0,54.16
XXXK620509,2.0,51.36
XXXK620510,5.0,54.2
XXXK620634,2.0,38.07
XXXK620665,13.0,5.65
XXXK620666,10.0,10.46
XXXK620887,1.0,24.15
XXXK6213,1.0,108.31
XXXK621374,3.0,58.5
XXXK621375,9.0,40.8
XXXK621607,2.0,16.23
XXXK621608,2.0,16.15
XXXK621891,1.0,37.45
XXXK621897,1.0,37.6
XXXK621899,1.0,24.71
XXXK621900,1.0,24.71
XXXK6220,4.0,12.02
XXXK622033,8.0,24.75
XXXK622034,6.0,24.75
XXXK622216,1.0,57.85
XXXK622216A,2.0,29.58
XXXK622225,7.0,14.61
XXXK622917B,20.0,3.06
XXXK622964,8.0,48.6
XXXK622965,4.0,47.01
XXXK623722-B,20.0,5.2
XXXK6248T,1.0,12.25
XXXK6255,7.0,4.45
XXXK6258T,1.0,18.49
XXXK6259T,1.0,15.15
XXXK6269,9.0,1.76
XXXK6283,2.0,2.85
XXXK6292,2.0,10.43
XXXK6293,3.0,3.55
XXXK6329,3.0,4.51
XXXK6344,3.0,4.78
XXXK6353,3.0,4.41
XXXK6366T,1.0,17.67
XXXK6367,2.0,26.99
XXXK6392,1.0,35.8218
XXXK6395,8.0,3.16
XXXK6408,7.0,2.72
XXXK641333,1.0,52.47
XXXK641867,1.0,11.2
XXXK641889,1.0,15.14
XXXK641927,3.0,13.7655
XXXK642056,4.0,7.86
XXXK642211,2.0,33.022884
XXXK6429,2.0,3.73635
XXXK643104,2.0,39.85
XXXK6437PCS1,4.0,1.74
XXXK6439,7.0,0.7
XXXK6447,2.0,10.24
XXXK6451,1.0,1.61
XXXK6453,1.0,4.07
XXXK6455,1.0,2.09
XXXK6476,3.0,1.93
XXXK6477,4.0,5.81
XXXK6484,1.0,6.29
XXXK6509,1.0,13.23
XXXK6529,1.0,5.99
XXXK6530,1.0,8.580586
XXXK6533,3.0,10.47
XXXK6534,2.0,14.19
XXXK6535,2.0,4.81
XXXK6536,4.0,5.97
XXXK6537,3.0,9.19
XXXK6540,5.0,5.2
XXXK6541,2.0,10.49
XXXK6599,4.0,3.78
XXXK6600,23.0,1.64
XXXK660156,2.0,26.54707
XXXK660205,15.0,13.285274
XXXK660275,12.0,4.44
XXXK660710,2.0,6.96
XXXK6630,4.0,1.7
XXXK6654,2.0,9.97
XXXK6659,16.0,10.03
XXXK6662,3.0,4.21
XXXK6663,29.0,4.27
XXXK6664,15.0,3.09
XXXK6665,3.0,3.99
XXXK6666,2.0,2.71
XXXK6667,16.0,3.19
XXXK6668,15.0,2.76
XXXK6676,1.0,9.43
XXXK6688,7.0,4.94
XXXK6693,4.0,6.548915
XXXK6694,1.0,5.26
XXXK6696,2.0,8.31
XXXK6700,21.0,3.36
XXXK6701,2.0,3.82
XXXK6711,22.0,4.6
XXXK6712,4.0,3.388852
XXXK6715,1.0,7.669203
XXXK6723,1.0,14.8833
XXXK6724,9.0,2.64
XXXK68335622AC,10.0,2.16
XXXK68403894AD,1.0,146.31
XXXK700050,68.0,2.5
XXXK700432,3.0,3.32
XXXK700508,2.0,17.27
XXXK700526,2.0,3.86
XXXK700527,3.0,5.290104
XXXK700529,2.0,2.47
XXXK700531,2.0,6.28
XXXK700538,3.0,3.63
XXXK7006,2.0,10.690545
XXXK700602,2.0,2.2
XXXK700771,1.0,30.23
XXXK700908,33.0,5.91
XXXK7025,4.0,4.66
XXXK7055,1.0,17.0
XXXK7069,2.0,8.95
XXXK7084,1.0,6.14
XXXK7096,1.0,8.009972
XXXK7099,2.0,2.59
XXXK7113,2.0,0.93
XXXK7117,3.0,2.8
XXXK7118,5.0,2.86
XXXK7147,31.0,2.68
XXXK7151,2.0,4.72
XXXK7169,1.0,6.98
XXXK7185,33.0,2.85
XXXK7199,1.0,12.53
XXXK7206T,1.0,14.35
XXXK7211,10.0,11.4
XXXK7212,9.0,3.49
XXXK7213,12.0,10.05
XXXK7218,15.0,3.73
XXXK7219,1.0,5.78
XXXK7222,1.0,2.56
XXXK7239,1.0,10.43
XXXK7240,5.0,6.11
XXXK7242,4.0,6.4
XXXK7244,1.0,3.71
XXXK7244F,1.0,3.16
XXXK7246,2.0,19.850445
XXXK7246T,1.0,17.39
XXXK7251,1.0,2.94
XXXK7252,4.0,1.92
XXXK7256,1.0,4.01
XXXK7258,61.0,2.54
XXXK7267,2.0,3.04
XXXK7268,1.0,3.63
XXXK727,1.0,18.0
XXXK7270,2.0,1.94
XXXK7274,41.0,3.24
XXXK7275,15.0,2.37
XXXK7278,3.0,4.01
XXXK7286,16.0,1.88
XXXK7290,5.0,8.08
XXXK7291,1.0,6.64
XXXK7294,1.0,5.7
XXXK7300,7.0,1.39
XXXK7301,40.0,2.21
XXXK7303,17.0,1.59
XXXK7305,1.0,3.73
XXXK7306,3.0,4.0
XXXK7339,2.0,8.97
XXXK7342,14.0,3.17
XXXK7345,1.0,5.95
XXXK7346,60.0,2.47
XXXK7347,2.0,9.23
XXXK7348,17.0,2.361236
XXXK7350,37.0,1.43
XXXK7350HD,7.0,2.65
XXXK7350P,4.0,9.15
XXXK7352,9.0,1.5
XXXK7353,2.0,7.0
XXXK7358,3.0,8.54
XXXK7359,2.0,6.04
XXXK7361,3.0,7.91
XXXK7362,5.0,2.19
XXXK7365,5.0,6.18
XXXK7366,2.0,4.4505
XXXK7367,4.0,1.5
XXXK7368,2.0,2.12
XXXK7369,2.0,9.57955
XXXK7370,2.0,3.5
XXXK7371,4.0,4.48
XXXK7382,2.0,1.44
XXXK7383,17.0,7.22
XXXK7384,2.0,13.82
XXXK7386,2.0,14.88
XXXK7387,5.0,1.21
XXXK7388,2.0,9.24
XXXK7389,12.0,3.8
XXXK7390,25.0,2.6
XXXK7390PA,20.0,2.17
XXXK7391,25.0,3.62
XXXK7392,1.0,9.37
XXXK7393,2.0,4.88
XXXK7394,2.0,2.59
XXXK7395,9.0,3.5
XXXK7397,2.0,4.0986
XXXK7399,16.0,4.16
XXXK7400,2.0,14.39
XXXK7401,5.0,3.84
XXXK7405,1.0,3.69
XXXK7406,8.0,2.61
XXXK7408,2.0,9.08
XXXK7410,8.0,1.32
XXXK7411,17.0,4.03
XXXK7414,2.0,1.27
XXXK7422,7.0,7.97
XXXK7423,4.0,2.8
XXXK7424,17.0,21.65
XXXK7425,3.0,20.57
XXXK7426,2.0,9.19
XXXK7428,1.0,5.23
XXXK7432,4.0,3.19
XXXK7433,5.0,2.77
XXXK7433KIT,1.0,12.36
XXXK7435,3.0,3.76
XXXK7450,93.0,3.18
XXXK7450A,34.0,5.07
XXXK7464,5.0,3.2
XXXK7465,2.0,4.62645
XXXK7466,22.0,0.77
XXXK7467,2.0,5.13
XXXK7470,3.0,1.6
XXXK7471,3.0,2.846504
XXXK7472,1.0,2.9
XXXK7473,17.0,3.52
XXXK7474,3.0,3.1
XXXK750016,1.0,4.08
XXXK750018,2.0,3.82
XXXK750019,3.0,3.16
XXXK750020,1.0,4.62
XXXK750026,9.0,4.99
XXXK750029,1.0,3.66
XXXK750048,2.0,2.79
XXXK750057,2.0,3.22
XXXK750058,19.0,2.13
XXXK750071,45.0,2.85
XXXK750072,40.0,2.85
XXXK750074,1.0,3.75
XXXK750127,3.0,2.83
XXXK750132,2.0,8.672083
XXXK750139,20.0,3.52
XXXK750155,2.0,2.95
XXXK750159,1.0,4.18
XXXK750185,7.0,2.75
XXXK750190,2.0,5.37
XXXK750248,5.0,8.26
XXXK750249,4.0,8.26
XXXK750253,17.0,3.57
XXXK750261,1.0,3.73
XXXK750263,1.0,3.97
XXXK750273,4.0,2.88
XXXK750310,2.0,5.77
XXXK750322,9.0,3.07
XXXK750325,1.0,4.38
XXXK750362,10.0,8.422
XXXK750379,2.0,3.2
XXXK750382,18.0,3.669084
XXXK750385,1.0,4.3
XXXK750394,2.0,5.48
XXXK750395,2.0,10.01
XXXK750396,1.0,9.85
XXXK750400,4.0,3.46
XXXK750453,26.0,3.07
XXXK750520,2.0,5.17
XXXK750552,1.0,6.0
XXXK750573,36.0,2.86
XXXK750578,16.0,3.95
XXXK750579,20.0,3.95
XXXK750616,1.0,3.86
XXXK750660,2.0,6.58
XXXK750672,3.0,5.52
XXXK750673,6.0,4.6
XXXK750675,20.0,3.23
XXXK750680,1.0,8.54
XXXK750681,1.0,4.08
XXXK750689,10.0,4.22
XXXK750690,21.0,4.22
XXXK750691,2.0,4.75
XXXK750704,22.0,3.38
XXXK750710,2.0,10.33656
XXXK750712,40.0,3.41
XXXK750713,42.0,3.41
XXXK750714,60.0,2.98
XXXK750715,54.0,2.98
XXXK750740,1.0,16.68
XXXK750741,20.0,3.51
XXXK750742,16.0,2.41
XXXK750755,1.0,8.154254
XXXK750756,1.0,8.154254
XXXK750795,20.0,3.13
XXXK750795M,20.0,3.25
XXXK75088,4.0,28.87
XXXK750887,2.0,25.46
XXXK750938,37.0,5.26
XXXK750958,80.0,5.37
XXXK750959,82.0,5.37
XXXK750960,20.0,5.08
XXXK750961,20.0,5.08
XXXK750965,19.0,4.44
XXXK778,5.0,7.53
XXXK7ES87MS7AA,1.0,51.994686
XXXK80005,1.0,4.85
XXXK80007,2.0,7.72
XXXK80008,2.0,4.19
XXXK80012,1.0,11.21
XXXK80014,1.0,4.62
XXXK80025,2.0,7.32
XXXK80026,8.0,3.22
XXXK80027,7.0,3.99
XXXK80028,4.0,2.68
XXXK80040,1.0,43.47
XXXK80066,2.0,3.12
XXXK80068,2.0,23.46
XXXK80075,3.0,9.59
XXXK80076,1.0,7.54
XXXK80077,1.0,2.988807
XXXK80081,2.0,2.47
XXXK80082,1.0,3.93
XXXK80085,2.0,2.62
XXXK80086,2.0,2.4
XXXK80093,1.0,3.06
XXXK80094,2.0,1.49
XXXK80097,2.0,4.63
XXXK80099,2.0,2.18
XXXK80100,2.0,5.6
XXXK80102,3.0,5.31
XXXK80103,2.0,7.41
XXXK80107,36.0,2.69
XXXK80115,1.0,11.06
XXXK80139,3.0,4.23
XXXK80140,2.0,8.031079
XXXK80141,1.0,6.54
XXXK80149,3.0,11.72
XXXK80162,2.0,3.58
XXXK80196,4.0,3.85
XXXK80197,6.0,3.8
XXXK80202,1.0,2.62
XXXK80203,1.0,4.41
XXXK80212,4.0,8.428851
XXXK80213,4.0,3.51
XXXK80222,3.0,1.4
XXXK80230,6.0,3.16
XXXK80244,16.0,3.1
XXXK80250,2.0,2.67
XXXK80251,2.0,2.88
XXXK80252,7.0,3.52
XXXK80258,38.0,2.411381
XXXK80262,12.0,3.22
XXXK80263,20.0,3.0
XXXK80264,27.0,3.388507
XXXK80265,1.0,4.08
XXXK80266,1.0,2.73
XXXK80272,1.0,6.75
XXXK80273,1.0,6.1272
XXXK80274,1.0,3.24
XXXK80279,1.0,3.88
XXXK80281,1.0,7.534573
XXXK8030,2.0,3.52
XXXK80306,13.0,17.62
XXXK80308,11.0,16.25
XXXK80337,1.0,5.4
XXXK80338,1.0,5.61
XXXK80339,2.0,5.629227
XXXK80340,2.0,6.46
XXXK80363,20.0,0.761782
XXXK80365,1.0,2.47
XXXK80405,1.0,37.31
XXXK80417,2.0,4.04
XXXK80460,2.0,3.1
XXXK80467,4.0,3.65
XXXK80468,5.0,4.0
XXXK80582,1.0,9.258928
XXXK80583,5.0,6.0
XXXK80604,20.0,3.75705
XXXK80605,10.0,4.03
XXXK80611,2.0,4.24
XXXK80628,2.0,4.57
XXXK80629,28.0,3.22
XXXK80630,1.0,21.13
XXXK80631,1.0,17.633715
XXXK80635,4.0,7.5
XXXK80636,2.0,2.94
XXXK80670,2.0,26.8
XXXK80718,1.0,50.99
XXXK80722,3.0,27.73
XXXK80759,23.0,3.38
XXXK80764,20.0,4.95
XXXK80766,2.0,3.11
XXXK80771,1.0,7.925763
XXXK80772,15.0,1.7082
XXXK80773,10.0,1.7082
XXXK80774,2.0,1.3
XXXK80775,1.0,8.83
XXXK80780,3.0,3.52
XXXK80785,1.0,8.45
XXXK80814,2.0,2.55
XXXK80821,5.0,3.67
XXXK80825,9.0,4.26
XXXK80826,1.0,45.46
XXXK80830,172.0,1.0
XXXK80831,1.0,13.4
XXXK80832,2.0,3.3
XXXK80848,4.0,2.79
XXXK80851,2.0,2.95
XXXK80853,2.0,4.86
XXXK80861,7.0,3.642879
XXXK80894,10.0,7.92
XXXK80898,8.0,5.0
XXXK80899,3.0,3.51
XXXK80901,2.0,4.02
XXXK80947,6.0,4.0
XXXK8097,2.0,3.7
XXXK80984,2.0,7.1
XXXK80996,37.0,3.3
XXXK80997,8.0,8.8
XXXK8177,2.0,9.4
XXXK8194T,2.0,6.32
XXXK8195T,5.0,3.71
XXXK8202,2.0,8.06
XXXK8211,2.0,10.24
XXXK8219,1.0,8.34
XXXK8259,1.0,9.34
XXXK8266,2.0,2.31
XXXK8268,2.0,3.06
XXXK8283,4.0,7.89
XXXK8297,2.0,9.19
XXXK8300,1.0,2.44
XXXK8361,1.0,7.0
XXXK8411,4.0,3.74
XXXK8413,1.0,6.61
XXXK8415,2.0,5.7
XXXK8427,1.0,23.04
XXXK8441,6.0,2.55
XXXK8452,5.0,1.48
XXXK8477,2.0,3.02
XXXK8516,21.0,1.25
XXXK8607T,2.0,3.21
XXXK8609T,4.0,3.93
XXXK8631,1.0,10.51
XXXK8639,4.0,6.56
XXXK8641,6.0,1.95
XXXK8645,2.0,1.63
XXXK8648,1.0,17.07
XXXK8672,1.0,3.22
XXXK8678,1.0,11.58
XXXK8683,1.0,10.83
XXXK8685,3.0,6.72
XXXK8687,9.0,2.61855
XXXK8688,2.0,8.95
XXXK8689,1.0,11.43
XXXK8690,3.0,1.68
XXXK8695,4.0,7.35
XXXK8700,4.0,5.89
XXXK8702,3.0,4.98
XXXK8703,6.0,7.41
XXXK8704,2.0,4.65
XXXK8706,2.0,8.46
XXXK8708T,1.0,28.83
XXXK8721,2.0,3.7
XXXK8724,4.0,16.57
XXXK8726,2.0,14.0
XXXK8728T,1.0,15.91
XXXK8732,1.0,8.08
XXXK8734,4.0,3.49
XXXK8735,6.0,3.33
XXXK8762,1.0,2.85
XXXK8764,1.0,10.46
XXXK8768,1.0,5.0
XXXK8771,1.0,15.68
XXXK8772,2.0,5.62
XXXK8787,2.0,12.26
XXXK8802,1.0,14.11
XXXK8805,2.0,1.96
XXXK8807,4.0,12.73
XXXK8812,1.0,22.62
XXXK8848,1.0,4.17
XXXK8953,4.0,9.21
XXXK8989,27.0,1.65
XXXK90119,1.0,29.53
XXXK90264,4.0,2.88
XXXK90308,2.0,1.2
XXXK90349,19.0,3.15
XXXK90460,5.0,3.09
XXXK90520,2.0,3.72
XXXK90547,1.0,6.48
XXXK90670,4.0,1.98
XXXK9231,6.0,1.67
XXXK9332,1.0,7.82
XXXK9492,6.0,3.89
XXXK9889,6.0,5.0
XXXKC140,1.0,8.63
XXXKCK0507,1.0,114.844284
XXXKCK901,2.0,18.75
XXXKCT905,6.0,31.41
XXXKG5040,2.0,67.96
XXXKG5782,2.0,64.35
XXXKK11022EUR,1.0,85.62
XXXKK5686EUR,1.0,2.1
XXXKL3Z-18B082-C,1.0,246.64
XXXKL494EUR,1.0,25.78
XXXKP25649XSEUR,1.0,142.6
XXXKR3Z-8005-A,1.0,577.65
XXXKR3Z-8260-A,1.0,92.95
XXXKR3Z-8286-A,1.0,81.35
XXXKR3Z-8C607-A,1.0,700.62
XXXKS116,3.0,21.08
XXXKS168,2.0,7.18
XXXKS70,1.0,10.0
XXXKT110085EUR,1.0,14.64
XXXKT250030,1.0,19.1
XXXKT250060,1.0,12.41
XXXKT330330,1.0,13.27
XXXKT330330E,1.0,13.58
XXXKT330350,1.0,19.1
XXXKT34190S,1.0,16.26
XXXKTB958EUR,1.0,73.22
XXXL0096,33.0,3.0
XXXL228116,1.0,127.47
XXXL2700,22.0,1.940403
XXXL30001,3.0,40.85
XXXL4600,9.0,4.07
XXXLBAR50,2.0,64.04
XXXLBT1511BOOT,2.0,2.333583
XXXLBT1511K,1.0,6.633224
XXXLBT1616,17.0,3.441375
XXXLED1+2,1.0,3.86
XXXLED18+5,7.0,2.18
XXXLED4,2.0,12.43
XXXLED60+17,3.0,12.5
XXXLEDB+4,7.0,4.97
XXXLFW193,1.0,128.1
XXXLGS3129,1.0,25.58
XXXLH7224,1.0,21.84
XXXLIF101,9.0,2.59
XXXLIF1107,5.0,9.48
XXXLIF1122,1.0,2.69
XXXLIF122,13.0,0.0
XXXLIF140,3.0,2.66
XXXLIF3101,4.0,2.4
XXXLIF3104,20.0,9.01
XXXLIFTKIT-XJCAS,4.0,100.0
XXXLIFTKIT1-5,1.0,19.673125
XXXLIFTKIT1-5P,1.0,21.08
XXXLIFTKIT1-7,5.0,21.024636
XXXLIFTKIT1-7P,3.0,27.191613
XXXLIFTKIT101,6.0,16.83
XXXLIFTKIT102-3P,1.0,14.68227
XXXLIFTKIT102-5P,7.0,22.707566
XXXLIFTKIT11-3,2.0,23.73782
XXXLIFTKIT11-4P,2.0,30.588913
XXXLIFTKIT11-5,1.0,31.761719
XXXLIFTKIT11-5P,2.0,37.924946
XXXLIFTKIT12-4P,2.0,16.462016
XXXLIFTKIT12-5P,2.0,20.070727
XXXLIFTKIT13-6,2.0,40.547752
XXXLIFTKIT13-6P,6.0,50.635941
XXXLIFTKIT15-3P,3.0,24.428089
XXXLIFTKIT16-5P,3.0,35.309131
XXXLIFTKIT18-3P,3.0,26.915794
XXXLIFTKIT18-5P,4.0,41.433386
XXXLIFTKIT19-3P,2.0,35.234796
XXXLIFTKIT2-5,2.0,20.111417
XXXLIFTKIT2-5P,1.0,22.707566
XXXLIFTKIT2-6,1.0,20.803161
XXXLIFTKIT2-6P,4.0,26.481848
XXXLIFTKIT20-4P,3.0,15.294456
XXXLIFTKIT20-5P,2.0,18.967575
XXXLIFTKIT207,7.0,19.78
XXXLIFTKIT21-45P,3.0,18.355388
XXXLIFTKIT22-4P,2.0,20.252344
XXXLIFTKIT23-35P,2.0,12.661526
XXXLIFTKIT25-45P,1.0,23.305644
XXXLIFTKIT3-35,4.0,18.55
XXXLIFTKIT3-35P,2.0,23.956696
XXXLIFTKIT3-45P,1.0,24.597576
XXXLIFTKIT3-6,2.0,23.056984
XXXLIFTKIT3-6P,2.0,29.11338
XXXLIFTKIT305,6.0,13.88
XXXLIFTKIT4-3P,3.0,24.91
XXXLIFTKIT5-3,3.0,15.386078
XXXLIFTKIT5-3P,5.0,18.355388
XXXLIFTKIT5-3PY,1.0,18.355388
XXXLIFTKIT5-5P,2.0,24.467049
XXXLIFTKIT6-3,3.0,28.379302
XXXLIFTKIT6-4P,1.0,41.774905
XXXLIFTKIT6-5,1.0,40.233008
XXXLIFTKIT6-5P,1.0,49.195152
XXXLIFTKIT7-5P,6.0,29.008349
XXXLIFTKIT7-7,3.0,27.709006
XXXLIFTKIT7-7P,7.0,35.444142
XXXLIFTKITGR2,1.0,10.0
XXXLIFTKITJK,2.0,74.55
XXXLIFTKITJK4,4.0,45.977433
XXXLIFTKITJKP,1.0,107.39
XXXLIFTKITKK2,3.0,87.236251
XXXLIFTKITRAM25,2.0,55.22
XXXLIFTKITWK,2.0,77.839541
XXXLIFTKITWK22,1.0,114.0
XXXLIFTKITXJ,3.0,11.533573
XXXLIFTKITXJ-7,11.0,13.509043
XXXLIFTKITXJ-7B,4.0,32.28
XXXLIFTKITXJ-7P,8.0,16.396472
XXXLIFTKITXJP,5.0,11.09
XXXLM13VC,1.0,64.77
XXXLM18I,1.0,60.0
XXXLM18J,1.0,132.54
XXXLM501314,1.0,11.41
XXXLM501349,2.0,7.96
XXXLM603049,4.0,10.97
XXXLO04,1.0,6.39253
XXXLOWKIT4IN,1.0,24.18
XXXLP043,14.0,1.86
XXXLP055,5.0,2.24
XXXLP099,4.0,4.01
XXXLP107,9.0,2.17
XXXLS201,18.0,8.093617
XXXLS205,3.0,3.9932
XXXLS205T,1.0,7.645996
XXXLS253,6.0,12.364
XXXLW5048IC,6.0,14.0
XXXLX124,2.0,9.6
XXXLX236,1.0,11.03
XXXLX260,4.0,8.03
XXXLX315,1.0,26.173387
XXXLX340,2.0,16.115
XXXLX342,1.0,5.96
XXXLX381,5.0,13.32
